TIMESTAMP,G,LWin,T2,RH2,U2,RRR,PRES,N
2020-01-19 06:00:00,0.0,312.55612,270.27005,100.0,1.8795105588060095,0.066238865,533.9225553705495,0.63661426
2020-01-19 12:00:00,65.1132,271.77515,269.84305,96.00578,2.006251069597139,0.0,533.5112540953248,0.7298929
2020-01-19 18:00:00,815.11084,330.03696,278.5286,63.346775,1.4460706279868791,0.37108967,533.5248575436477,0.90740323
2020-01-20 00:00:00,13.736231,322.25723,272.97464,100.0,1.055193788909228,0.46885967,533.6717544818805,0.954298
2020-01-20 06:00:00,0.0,319.39694,269.6204,100.0,0.9327624824596717,0.35478896,533.9792025658046,0.82194394
2020-01-20 12:00:00,56.31099,293.06555,271.09695,97.469444,1.4173305069473374,0.033605393,534.3331460178769,0.9284743
2020-01-20 18:00:00,898.6336,324.135,278.07278,81.95781,1.229171063950519,0.72449887,533.978491937907,0.9465803
2020-01-21 00:00:00,13.745267,314.79916,272.65042,92.40181,0.6974635545724795,0.7871988,533.7728159207269,0.9863654
2020-01-21 06:00:00,0.0,288.53815,269.3372,100.0,0.5978004629028639,0.0,534.2891378473696,0.98163956
2020-01-21 12:00:00,44.795486,299.77527,269.85403,98.168915,1.06364926435391,0.00024445125,533.5846518053057,0.9851478
2020-01-21 18:00:00,925.50806,311.27832,277.04593,80.45825,1.7628004414134784,0.82553715,533.4836411255948,0.9218649
2020-01-22 00:00:00,13.984194,318.79224,272.05032,91.27996,1.1478868338284172,0.0059355954,532.7711858992523,1.0
2020-01-22 06:00:00,0.0,294.03583,270.1365,100.0,0.7846917473611917,0.0,533.1356364923798,0.99168843
2020-01-22 12:00:00,39.856754,305.2811,269.61356,97.50061,1.1458691591389571,3.055641e-05,532.8156509019792,0.99971443
2020-01-22 18:00:00,731.75946,339.4461,276.36185,74.23765,1.5075113414675485,0.12341852,532.7718965271496,0.99047905
2020-01-23 00:00:00,7.486697,338.87027,272.25345,100.0,1.1958064139195104,0.14349547,532.1735985966209,0.99035454
2020-01-23 06:00:00,0.0,336.405,271.27396,97.944305,0.5967767042220707,0.010616549,533.0435086613872,0.9331791
2020-01-23 12:00:00,39.924046,316.625,270.85306,100.0,0.5795132222344486,0.00019453728,532.6338824376352,0.99818224
2020-01-23 18:00:00,728.74835,322.00833,275.66043,66.15812,1.4471572113060054,0.3500213,532.7695616069151,0.99416023
2020-01-24 00:00:00,7.6755123,331.36777,273.04202,87.250145,1.2088611489761445,0.0222667,532.472671423182,1.0
2020-01-24 06:00:00,0.0,343.3314,270.897,100.0,0.5332532822807367,0.02411651,532.9784862087694,1.0
2020-01-24 12:00:00,16.045673,340.90167,271.28812,97.278175,0.7372725164871738,0.023935864,533.2072068734815,0.9917734
2020-01-24 18:00:00,651.3517,336.75027,278.23343,67.4253,1.2063273898424882,0.7192038,533.3280643751858,0.8708771
2020-01-25 00:00:00,10.375318,335.56528,273.19266,95.239494,0.5302881608863488,0.41409302,532.8658516870214,0.9459486
2020-01-25 06:00:00,0.0,335.4725,270.58768,100.0,0.36011559400083215,0.62467295,533.9571731009831,1.0
2020-01-25 12:00:00,16.777506,339.67694,270.10867,100.0,0.46171659903622553,0.594859,534.2017306159815,0.98567224
2020-01-25 18:00:00,577.08386,348.0275,274.95023,96.57995,1.2157392260370186,1.4099916,534.2475153562325,0.99531204
2020-01-26 00:00:00,11.7946205,325.19168,271.56107,100.0,1.0901470767719879,0.60015476,533.649521980517,0.9977148
2020-01-26 06:00:00,0.0,335.21417,270.20193,100.0,0.5304159805391693,0.27839398,534.6022201953377,1.0
2020-01-26 12:00:00,34.299896,307.68695,269.3848,100.0,0.11124320146687124,0.10590367,534.5684146110729,0.9870005
2020-01-26 18:00:00,830.4103,323.3175,277.4861,95.9705,1.3757042425703154,1.7103809,534.7363765905518,0.99335617
